TIMESTEP,KINETIC,POTENTIAL,INVARIANT,TEMPERATURE
,0.031864302,-1.210836622,-1.178972321,72.91268866
,0.031984398,-1.211049627,-1.179065229,73.18749698
,0.032132406,-1.211317557,-1.179185151,73.52617146
,0.032308607,-1.211641796,-1.179333189,73.92935972
,0.03251247,-1.212022092,-1.179509623,74.3958427
,0.032742673,-1.212456581,-1.179713908,74.92259894
,0.032997162,-1.212941871,-1.179944709,75.50492853
,0.033273228,-1.213473177,-1.180199949,76.13662968
,0.0335676,-1.214044492,-1.180476892,76.81021875
,0.033876558,-1.214648795,-1.180772237,77.51718387
,0.034196053,-1.215278289,-1.181082235,78.24826144
,0.034521836,-1.215924641,-1.181402805,78.99372445
,0.034849578,-1.216579243,-1.181729665,79.74367204
,0.035174999,-1.217233457,-1.182058458,80.48831008
,0.035493982,-1.217878858,-1.182384876,81.2182136
,0.035802671,-1.218507448,-1.182704778,81.92456328
,0.036097566,-1.219111853,-1.183014287,82.5993495
,0.036375593,-1.219685482,-1.183309888,83.23553915
,0.036634162,-1.220222659,-1.183588497,83.82720221
,0.036871199,-1.220718713,-1.183847513,84.36959658
,0.037085171,-1.221170034,-1.184084864,84.85921155
,0.037275082,-1.221574097,-1.184299015,85.29377156
,0.037440464,-1.221929443,-1.184488978,85.67220337
,0.037581345,-1.222235639,-1.184654294,85.99457065
,0.037698209,-1.222493209,-1.184795,86.26198118
,0.037791946,-1.222703541,-1.184911595,86.47647186
,0.037863794,-1.222868779,-1.185004985,86.64087762
,0.037915281,-1.222991703,-1.185076422,86.75868977
,0.037948153,-1.223075604,-1.18512745,86.83390956
,0.03796432,-1.223124153,-1.185159833,86.87090193
,0.037965785,-1.223141278,-1.185175493,86.87425418
,0.037954592,-1.223131041,-1.185176449,86.84864314
,0.037932772,-1.223097528,-1.185164756,86.79871418
,0.037902294,-1.22304475,-1.185142456,86.72897405
,0.037865027,-1.222976555,-1.185111528,86.6436991
,0.037822707,-1.222896553,-1.185073847,86.54685956
,0.037776907,-1.22280806,-1.185031153,86.44205988
,0.037729025,-1.222714052,-1.184985028,86.33249465
,0.037680264,-1.222617131,-1.184936867,86.22091912
,0.03763163,-1.222519508,-1.184887878,86.10963302
,0.037583926,-1.22242299,-1.184839064,86.00047631
,0.037537759,-1.222328988,-1.184791229,85.89483512
,0.037493542,-1.222238519,-1.184744977,85.79365644
,0.037451506,-1.222152224,-1.184700718,85.69747002
,0.037411714,-1.222070395,-1.184658681,85.60641593
,0.037374069,-1.221992993,-1.184618924,85.5202766
,0.037338337,-1.221919683,-1.184581347,85.43851212
,0.037304155,-1.221849866,-1.184545711,85.36029774
,0.037271058,-1.221782708,-1.18451165,85.28456265
,0.037238485,-1.221717179,-1.184478694,85.2100292
,0.037205806,-1.221652085,-1.184446279,85.13525188
,0.037172332,-1.221586102,-1.18441377,85.05865533
,0.037137333,-1.221517807,-1.184380474,84.97857097
,0.037100056,-1.221445714,-1.184345659,84.89327166
,0.037059733,-1.221368299,-1.184308566,84.80100426
,0.037015601,-1.221284026,-1.184268426,84.70001983
,0.036966909,-1.22119138,-1.184224471,84.58860165
,0.036912932,-1.221088882,-1.18417595,84.46509128
,0.036852983,-1.220975115,-1.184122133,84.32791311
,0.036786418,-1.220848748,-1.18406233,84.17559817
,0.036712653,-1.220708549,-1.183995896,84.00680808
,0.036631172,-1.220553414,-1.183922242,83.82036005
,0.036541536,-1.220382387,-1.18384085,83.61525394
,0.036443403,-1.220194681,-1.183751278,83.39070246
